User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type
User_395,Hyundai Kona,75.0,Station_422,Los Angeles,2024-01-17 10:00:00,2024-01-17 13:16:00,34.375669740166174,3.14574570749033,3.806546848260664,35.35074338161869,Afternoon,Monday,41.11182645121117,63.0261598722875,150.83472799252903,18.00012703193646,6.0,DC Fast Charger,Long-Distance Traveler
User_396,Hyundai Kona,60.78928024814476,Station_328,New York,2024-01-17 11:00:00,2024-01-17 14:59:00,12.118093232455848,2.8544938427036954,7.9970383417836794,37.31386508142151,Evening,Monday,30.06718877773716,90.2070511207323,256.2264580975269,20.98749334177654,2.0,DC Fast Charger,Casual Driver
User_397,Hyundai Kona,85.0,Station_106,San Francisco,2024-01-17 12:00:00,2024-01-17 12:30:00,48.272548285127826,3.6495783219990323,43.142319817212005,10.329938311713153,Night,Thursday,60.60395556948446,71.95417880149918,,33.54745431599779,4.0,Level 2,Commuter
User_398,Chevy Bolt,50.0,Station_472,Los Angeles,2024-01-17 13:00:00,2024-01-17 14:08:00,26.4021039498391,0.9580223408018254,47.75905348319621,10.570566114746608,Afternoon,Tuesday,29.476011117716563,87.34323555672688,247.34030148401195,22.883741256432273,7.0,Level 2,Commuter
User_399,BMW i3,62.0,Station_381,Chicago,2024-01-17 14:00:00,2024-01-17 14:50:00,54.62699762686274,2.231225791454563,27.773067432070523,37.76303575694542,Morning,Saturday,55.80982585519321,60.03055717875766,246.2943567109018,-4.373660484360055,2.0,Level 2,Long-Distance Traveler
User_400,Nissan Leaf,75.0,Station_35,Houston,2024-01-17 15:00:00,2024-01-17 16:34:00,69.44996147928137,1.0662067473464614,49.4167326886436,15.307245025123901,Morning,Thursday,27.56248158524955,63.29227669048761,150.11184678792918,37.899071590588136,7.0,Level 1,Casual Driver
User_401,Chevy Bolt,85.0,Station_119,San Francisco,2024-01-17 16:00:00,2024-01-17 16:44:00,66.18914418092677,2.5014630992521187,2.535237861846668,13.993197905329668,Evening,Thursday,88.31726131615515,103.06345239975644,69.74003079536826,21.853165886356894,1.0,DC Fast Charger,Long-Distance Traveler
User_402,Hyundai Kona,75.0,Station_14,Los Angeles,2024-01-17 17:00:00,2024-01-17 19:41:00,13.663842508023661,0.7991338052061846,14.33045702276969,8.275923214432899,Morning,Monday,62.24698007651001,82.888930350227,209.0906430300939,36.088928883769846,3.0,Level 1,Casual Driver
User_403,Tesla Model 3,71.64548706847206,Station_14,New York,2024-01-17 18:00:00,2024-01-17 21:37:00,31.810223412630616,3.6741373707183973,32.83733503507112,32.94225606046225,Evening,Tuesday,78.60513123193002,55.81019314986585,188.70363552396572,14.48313566125389,3.0,DC Fast Charger,Long-Distance Traveler
User_404,Hyundai Kona,62.0,Station_266,Houston,2024-01-17 19:00:00,2024-01-17 20:30:00,79.46231190835228,2.895348986072257,25.4125201652172,18.272469514753436,Evening,Wednesday,28.461230838653726,49.09641537645538,48.23161874464395,32.538820532000145,3.0,DC Fast Charger,Long-Distance Traveler
User_405,BMW i3,50.0,Station_140,New York,2024-01-17 20:00:00,2024-01-17 22:57:00,26.615202038752912,1.3179175040508335,22.743966622605768,29.94315027097961,Afternoon,Sunday,59.93105266224815,69.52130643027168,193.00361520889265,28.898031697778833,5.0,Level 1,Long-Distance Traveler
User_406,Hyundai Kona,62.0,Station_294,Los Angeles,2024-01-17 21:00:00,2024-01-17 23:47:00,,0.8139778300387087,19.9347997838052,22.615527145706995,Morning,Saturday,45.146440223456025,83.95513809182872,284.7546994724396,28.972606094791317,4.0,Level 1,Commuter
User_407,Tesla Model 3,100.0,Station_364,Los Angeles,2024-01-17 22:00:00,2024-01-17 23:56:00,64.40334432867209,1.4631090941590412,35.92852161296851,14.246600039268447,Evening,Tuesday,96.11613713747894,57.32059939540834,139.54941601046136,5.967630772540458,7.0,Level 2,Commuter
User_408,BMW i3,75.0,Station_119,San Francisco,2024-01-17 23:00:00,2024-01-18 01:14:00,41.58671280364108,3.3058021698282234,39.75364156728047,35.66015447126628,Morning,Thursday,76.76630833937877,55.041266802686565,53.087758941570144,-3.176426468742463,5.0,DC Fast Charger,Casual Driver
User_409,Hyundai Kona,75.0,Station_238,Chicago,2024-01-18 00:00:00,2024-01-18 01:03:00,76.4481598100646,2.515123737213468,19.766106813954536,35.76342889522083,Afternoon,Friday,81.36186445688712,66.48345027491834,131.78846154559577,18.50519212950868,6.0,DC Fast Charger,Commuter
User_410,BMW i3,100.0,Station_34,New York,2024-01-18 01:00:00,2024-01-18 03:33:00,19.898798951085436,1.8496720908513216,33.63605071304322,30.708297411251525,Morning,Thursday,14.367222164095725,93.02253678331718,10.028295172958789,22.189261165233205,7.0,DC Fast Charger,Long-Distance Traveler
User_411,Nissan Leaf,46.876796546450585,Station_169,San Francisco,2024-01-18 02:00:00,2024-01-18 04:19:00,25.1008625389698,3.775303416191173,24.434607649353055,30.547396275006015,Afternoon,Tuesday,19.64174718336392,65.46861812315663,289.54203143645157,-8.675996097347834,6.0,Level 2,Commuter
User_412,Nissan Leaf,50.0,Station_10,Houston,2024-01-18 03:00:00,2024-01-18 06:25:00,27.04710323077237,1.1096377232852481,4.5216315423165945,33.45756611305026,Afternoon,Monday,52.03296567632051,105.61692193184979,58.72601728426816,20.56538826962948,3.0,DC Fast Charger,Commuter
User_413,Hyundai Kona,50.0,Station_122,Chicago,2024-01-18 04:00:00,2024-01-18 05:02:00,30.184684241437047,2.9714279747214998,40.18246010654073,7.260888622439543,Afternoon,Sunday,64.15663500524101,65.40054488526368,104.53585323424738,26.17562590446412,0.0,DC Fast Charger,Casual Driver
User_414,BMW i3,85.0,Station_401,San Francisco,2024-01-18 05:00:00,2024-01-18 07:07:00,15.342120681093242,3.3924522509710866,43.49684995974235,30.945514989681904,Evening,Tuesday,41.89272736540871,95.37829796681748,172.29357704315214,36.03515006018003,0.0,Level 1,Long-Distance Traveler
User_415,Tesla Model 3,62.0,Station_145,New York,2024-01-18 06:00:00,2024-01-18 07:30:00,45.34396447469323,3.0235736375596303,11.27466652026834,11.656528441856747,Night,Wednesday,78.22201633321833,74.80767196420969,277.64368661968854,37.9722579089503,0.0,Level 1,Commuter
User_416,Hyundai Kona,50.0,Station_451,Los Angeles,2024-01-18 07:00:00,2024-01-18 07:39:00,60.26038300407493,3.030396835550412,31.22297313743316,11.46758402759491,Evening,Saturday,51.19126735473256,66.23084709485897,175.9741268815444,6.872874117919974,7.0,Level 2,Commuter
User_417,Nissan Leaf,100.0,Station_446,Houston,2024-01-18 08:00:00,2024-01-18 11:31:00,5.650181738384828,0.6399514507924429,11.667438213057288,25.630101905021245,Morning,Saturday,58.40045758268339,65.01799108616504,83.26552535518786,23.059446627777966,6.0,DC Fast Charger,Casual Driver
User_418,Nissan Leaf,85.0,Station_223,New York,2024-01-18 09:00:00,2024-01-18 10:53:00,32.491515817951985,0.7759716069971889,47.25775934357723,7.5875636765354795,Evening,Friday,84.13308475155758,76.1749192144271,143.61035312523487,17.163043466294006,0.0,Level 2,Casual Driver
User_419,Hyundai Kona,62.0,Station_371,Chicago,2024-01-18 10:00:00,2024-01-18 11:34:00,61.460674588325745,2.469784373228879,31.65043077258852,10.991708785668381,Evening,Friday,15.973834415845003,62.9312696243236,57.16364358717763,-9.469038376152003,0.46166155323921876,Level 1,Long-Distance Traveler
User_420,BMW i3,85.0,Station_257,Chicago,2024-01-18 11:00:00,2024-01-18 12:46:00,41.57891512365271,1.0769985933129254,35.41810599547556,7.26985449231802,Night,Thursday,45.88552782646099,90.42239600795594,149.93485696789244,21.276982361679874,0.0,DC Fast Charger,Casual Driver
User_421,Nissan Leaf,100.0,Station_268,Los Angeles,2024-01-18 12:00:00,2024-01-18 12:30:00,41.602866821131244,1.49511890442402,4.90972210158473,13.571098531694306,Morning,Tuesday,61.83041388098421,61.69216277980648,32.04873121482466,18.099397255919133,2.0,DC Fast Charger,Long-Distance Traveler
User_422,BMW i3,85.0,Station_359,Los Angeles,2024-01-18 13:00:00,2024-01-18 15:42:00,29.697898464844947,3.9196356376575467,32.30310225795641,21.480065597115363,Afternoon,Saturday,42.99230053892738,50.440450369675816,180.45290646076873,8.199106994886627,4.0,Level 2,Long-Distance Traveler
User_423,Nissan Leaf,69.44504561307087,Station_4,Houston,2024-01-18 14:00:00,2024-01-18 15:49:00,72.71574852972469,0.6821324319309614,32.25343212250283,28.119461561042414,Afternoon,Monday,28.898519624791028,57.735344093129825,151.6213286334007,4.485795959215874,2.0,DC Fast Charger,Commuter
User_424,Nissan Leaf,85.0,Station_426,Houston,2024-01-18 15:00:00,2024-01-18 15:44:00,61.92710360384021,0.7984037862290121,25.27459825729891,27.12255886984625,Morning,Wednesday,73.65740811728803,93.02610697458002,,7.685197904873899,3.0,DC Fast Charger,Commuter
User_425,Chevy Bolt,50.0,Station_397,Los Angeles,2024-01-18 16:00:00,2024-01-18 16:57:00,12.666812834895836,2.3173563103421726,36.15762510493737,30.667609893954157,Evening,Thursday,75.29528502074453,65.45118030280928,199.25939347720364,25.334170387933618,3.0,Level 1,Commuter
User_426,Nissan Leaf,100.0,Station_354,Los Angeles,2024-01-18 17:00:00,2024-01-18 17:52:00,78.95506101572013,3.7965626755153843,41.30756664038859,26.94412074408073,Night,Tuesday,50.08944938648692,74.78962116495197,91.25991153552684,37.20721923843083,6.0,Level 2,Commuter
User_427,Tesla Model 3,100.0,Station_106,Chicago,2024-01-18 18:00:00,2024-01-18 20:18:00,64.98220570964298,3.7347586678524105,38.49923631058793,24.817782068372697,Night,Monday,67.10984362193446,66.71032209156328,133.72424414712458,1.1741854019925755,2.0,Level 1,Commuter
User_428,Hyundai Kona,85.0,Station_85,Los Angeles,2024-01-18 19:00:00,2024-01-18 21:16:00,37.28701875736325,1.9047180148348135,29.148826227508486,10.420681132797322,Morning,Tuesday,29.08564191565545,78.12984431226614,46.646749394879045,6.233313953621948,2.0,Level 2,Long-Distance Traveler
User_429,Hyundai Kona,100.0,Station_214,San Francisco,2024-01-18 20:00:00,2024-01-18 22:54:00,72.09484050132289,2.0228182434483353,7.4241697155138855,7.964528513846047,Morning,Monday,32.50685926451319,89.84464823529999,255.11745161753134,-3.311599169989914,3.0,Level 1,Commuter
User_430,BMW i3,62.0,Station_121,New York,2024-01-18 21:00:00,2024-01-18 23:22:00,65.75133335346975,0.8762452298830018,42.51413254693079,20.24363545415362,Evening,Sunday,18.320679124713575,81.15356977414737,80.82729730659933,18.959555818266917,1.0,Level 2,Commuter
User_431,Nissan Leaf,3.9765964988569547,Station_132,Los Angeles,2024-01-18 22:00:00,2024-01-19 00:07:00,42.86561113214803,2.1935147260171712,33.884619968872244,6.190579209611132,Night,Tuesday,87.89447635185651,67.7784177480529,65.34041015754734,-5.560344629154537,2.0,DC Fast Charger,Commuter
User_432,Tesla Model 3,62.0,Station_338,Houston,2024-01-18 23:00:00,2024-01-19 01:50:00,33.39817875530706,2.4550069759789315,14.420929224434923,15.413120726098814,Morning,Tuesday,23.344139229666805,68.13930114934985,23.106882718779463,27.28334185780242,2.0,DC Fast Charger,Long-Distance Traveler
User_433,BMW i3,62.0,Station_197,San Francisco,2024-01-19 00:00:00,2024-01-19 02:51:00,46.5117702649118,2.8093466210082094,10.481223831096187,15.911977559564214,Evening,Sunday,70.98136180299576,94.37776504731777,223.26017562434015,38.452027220707436,5.0,Level 2,Casual Driver
User_434,Chevy Bolt,50.0,Station_19,Houston,2024-01-19 01:00:00,2024-01-19 03:48:00,74.54048485931233,3.5910798729146616,16.935868935365697,28.374687430584363,Evening,Saturday,51.814911293300895,76.07639192771855,31.43841720184454,10.746801045458259,2.0,Level 2,Casual Driver
User_435,BMW i3,100.0,Station_130,San Francisco,2024-01-19 02:00:00,2024-01-19 02:57:00,53.83827205577136,0.9481929847390815,25.605977791670558,39.90750720326488,Morning,Thursday,65.22042875296964,88.65894891293276,207.67198392828075,4.719933351279762,5.0,Level 2,Commuter
User_436,BMW i3,1.5328065298450655,Station_12,Los Angeles,2024-01-19 03:00:00,2024-01-19 04:11:00,42.46618717006869,1.3835663186345084,,5.161757926190234,Night,Tuesday,31.21107229664343,95.21101275635283,51.918511093712134,32.47350300761811,4.0,Level 2,Casual Driver
User_437,Nissan Leaf,75.0,Station_81,New York,2024-01-19 04:00:00,2024-01-19 06:08:00,,2.662353479156112,30.7235039038709,23.560260371263578,Afternoon,Tuesday,44.911460754387356,51.96882652189177,249.80802694822046,39.07310557395579,6.0,DC Fast Charger,Long-Distance Traveler
User_438,Chevy Bolt,100.0,Station_330,Houston,2024-01-19 05:00:00,2024-01-19 06:30:00,76.49931986653537,3.007714521664014,37.44551097801787,31.94888426577516,Evening,Thursday,24.87475155858137,58.71010168215999,59.59145482959687,45.75334767132824,2.0,Level 2,Commuter
User_439,BMW i3,62.0,Station_354,San Francisco,2024-01-19 06:00:00,2024-01-19 08:32:00,5.614874084822165,2.4596015464435803,18.561165291353888,54.892982525794544,Afternoon,Thursday,42.52683279726473,64.39746848163185,127.33484113475909,5.264035651558466,7.0,DC Fast Charger,Long-Distance Traveler
User_440,Tesla Model 3,50.0,Station_262,Chicago,2024-01-19 07:00:00,2024-01-19 08:33:00,26.46822315749027,1.3772959301454932,15.863349570407049,18.34323149799863,Evening,Friday,25.363981311683013,14.989946320580836,79.43076812948085,14.938962399475923,5.0,DC Fast Charger,Long-Distance Traveler
User_441,Tesla Model 3,50.0,Station_392,Los Angeles,2024-01-19 08:00:00,2024-01-19 09:00:00,6.8738855284034415,1.4944755247188948,42.83582803315509,23.71095350298633,Night,Friday,60.64343387805784,55.02332896521806,122.6429155562319,38.705745886926636,5.0,Level 2,Commuter
User_442,Hyundai Kona,67.54202075470891,Station_125,New York,2024-01-19 09:00:00,2024-01-19 10:50:00,21.580915527008145,1.2655236873891063,32.631930630337024,29.87794437802515,Afternoon,Saturday,14.542459140504551,87.11111918933997,124.11936816817753,-5.861573323905558,4.690347029293445,DC Fast Charger,Long-Distance Traveler
User_443,Chevy Bolt,75.0,Station_307,Los Angeles,2024-01-19 10:00:00,2024-01-19 13:50:00,7.5695842095128265,3.27187747187611,40.840401276920545,36.54436531954519,Morning,Thursday,55.749780360748325,53.49480287054351,299.5639341927111,26.733927457809,0.7394107549834095,Level 2,Commuter
User_444,Chevy Bolt,100.0,Station_267,Chicago,2024-01-19 11:00:00,2024-01-19 11:39:00,49.5455465707554,0.6749395027714313,27.007663464458027,5.384944037466093,Evening,Sunday,48.444748344060486,92.49696553778732,60.587195895566325,36.81082491098743,7.0,DC Fast Charger,Long-Distance Traveler
User_445,Hyundai Kona,85.0,Station_447,New York,2024-01-19 12:00:00,2024-01-19 12:37:00,72.83010773877143,1.6078485256928943,45.37916919866272,5.708701644822321,Morning,Wednesday,81.62522040570914,52.321356120303,,31.78229688789351,0.91050431727977,Level 2,Casual Driver
User_446,BMW i3,100.0,Station_441,Chicago,2024-01-19 13:00:00,2024-01-19 15:58:00,71.12558827151543,0.8234738515861253,14.167129141388296,11.348579546094815,Morning,Saturday,78.36258956686292,91.25000145077829,50.619867125485854,-1.7144756464186806,5.0,Level 2,Casual Driver
User_447,Chevy Bolt,100.0,Station_383,Los Angeles,2024-01-19 14:00:00,2024-01-19 17:54:00,36.2444170838149,0.6973236695169336,12.830881426012573,9.742134927960405,Night,Monday,83.70724478439372,52.58836904710326,125.23368798781789,-7.501413577858543,6.0,Level 1,Casual Driver
User_448,Tesla Model 3,127.2802740366814,Station_140,San Francisco,2024-01-19 15:00:00,2024-01-19 16:28:00,53.39924325525044,3.4305145067046974,49.769765638458786,15.319970944508245,Morning,Thursday,51.05548437559695,50.98469610894102,215.46406232176173,31.619341677485203,6.0,Level 1,Long-Distance Traveler
User_449,Tesla Model 3,107.43195454576463,Station_329,Los Angeles,2024-01-19 16:00:00,2024-01-19 19:27:00,5.746444809429853,0.5810295603537152,7.007637736562545,20.652585896274296,Evening,Friday,60.71131119139218,67.30386447899235,140.00446081941055,16.976171076313854,3.0,Level 2,Commuter
User_450,Nissan Leaf,62.0,Station_2,Los Angeles,2024-01-19 17:00:00,2024-01-19 20:46:00,9.737039612310447,3.0703071753687086,3.645282258602781,39.66248652039684,Morning,Tuesday,75.78098420909689,97.16335944186613,157.87705945861921,13.520221296228211,4.0,Level 1,Casual Driver
User_451,Chevy Bolt,85.0,Station_8,Los Angeles,2024-01-19 18:00:00,2024-01-19 21:47:00,39.46218311483076,1.645409808093363,40.998375341873775,21.672757303620998,Morning,Thursday,72.99405914705466,64.45040221704758,53.935749687058546,-1.2608528767847478,2.0,DC Fast Charger,Commuter
User_452,BMW i3,85.0,Station_250,Houston,2024-01-19 19:00:00,2024-01-19 19:59:00,63.83060874636528,2.4586525201777665,38.13906947158999,6.759900462406749,Evening,Thursday,11.083545913952166,74.4052795934412,295.9873020763941,13.919159881889573,2.044744282084336,Level 2,Casual Driver
User_453,Hyundai Kona,85.0,Station_139,Chicago,2024-01-19 20:00:00,2024-01-19 22:54:00,72.94802476319454,3.757952843891181,14.790119300536766,10.521720299391488,Morning,Friday,38.584757552644014,78.14300037423867,14.891723325678914,34.422203587940146,2.0,Level 2,Casual Driver
User_454,Hyundai Kona,62.0,Station_124,Chicago,2024-01-19 21:00:00,2024-01-20 00:52:00,21.097847217832147,3.468062457867462,37.26275518553577,25.5517095163491,Night,Friday,66.19996585752617,78.69730898608768,197.84868477952736,-3.5252079868623687,1.0,Level 2,Long-Distance Traveler
User_455,BMW i3,62.0,Station_309,Chicago,2024-01-19 22:00:00,2024-01-19 22:49:00,58.7914423257815,2.4717227683053737,34.24176571321428,19.215941808503217,Evening,Wednesday,63.04816280361352,97.7190613489558,29.975992923414776,-4.1195194040118865,7.0,Level 1,Casual Driver
User_456,Nissan Leaf,62.0,Station_228,Houston,2024-01-19 23:00:00,2024-01-20 00:17:00,65.18392768549774,2.408337111546665,38.57770532755983,33.18646283163397,Night,Saturday,17.729717562967462,82.79136169634214,254.2166123575022,17.14920107046611,1.0,Level 1,Commuter
User_457,Hyundai Kona,85.0,Station_10,San Francisco,2024-01-20 00:00:00,2024-01-20 03:50:00,72.54995630814713,0.3599172409276058,35.112702584459015,32.06992948545012,Morning,Friday,61.848832710103316,64.36786853814274,44.417345153318635,9.687973564531301,0.0,DC Fast Charger,Commuter
User_458,Chevy Bolt,100.0,Station_469,Los Angeles,2024-01-20 01:00:00,2024-01-20 03:39:00,57.556900057978694,3.3415037801842224,13.036283136136435,14.258109348839728,Afternoon,Friday,55.28433248688425,93.58373877917835,249.41857849199,24.24837181931027,2.0,Level 1,Casual Driver
User_459,Nissan Leaf,52.33224825582724,Station_212,San Francisco,2024-01-20 02:00:00,2024-01-20 03:06:00,67.41433642306683,3.043865243332828,48.63021491124283,11.126090103631013,Night,Friday,93.24635424330658,69.22633585132662,206.54821347925193,32.355743365128006,6.2389234307050625,Level 1,Commuter
User_460,Chevy Bolt,75.0,Station_112,Houston,2024-01-20 03:00:00,2024-01-20 05:38:00,21.030519654584147,2.84441668585701,8.332992518212054,8.848458661676297,Night,Saturday,16.00498510621164,70.4098916045716,157.67642915027503,35.80057735935224,2.0817594653312215,DC Fast Charger,Commuter
